fund,company,domain,hq,sector,stage,source_url
Speedinvest,Sona,sona.help,United Kingdom,AI & Infra,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Sota,sota.ai,United Kingdom,"Marketplaces & Consumer, AI & Infra",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,SpAItial,spaitial.ai,United Kingdom,Deep Tech,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Stateless,stateless.ai,United States,"Deep Tech, AI & Infra",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Storyclash,storyclash.com,Austria,AI & Infra,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Stotles,stotles.com,United Kingdom,Marketplaces & Consumer,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Sunlight,sunlight.com,UK,Marketplaces & Consumer,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Surfboard,surfboard.com,UK,AI & Infra,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,SwipeGuide,swipeguide.com,Netherlands,Climate Tech & Industrial Tech,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Sylvera,sylvera.com,UK,"AI & Infra, Climate Tech & Industrial Tech",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,TalkJS,talkjs.com,Netherlands,AI & Infra,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Taxfix,taxfix.com,Germany,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,TaxScouts,taxscouts.com,UK,"AI & Infra, Fintech & DeFi",Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Telleroo,telleroo.com,UK,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,tenyks,tenyks.com,Bulgaria,Deep Tech,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,text.cortex,textcortex.com,Germany,"Deep Tech, AI & Infra",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,The Lowdown,thelowdown.com,UK,Health & Bio,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,ThinkSono,thinksono.com,UK,Health & Bio,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Tibo Energy,tiboenergy.com,Netherlands,Climate Tech & Industrial Tech,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,TIER,tier.app,Germany,Marketplaces & Consumer,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Timberhub,timberhub.com,Netherlands,Marketplaces & Consumer,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Timeular,timeular.com,Austria,AI & Infra,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Toqio,toqio.com,Spain,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,TourRadar,tourradar.com,Austria,Marketplaces & Consumer,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Tower,tower.com,Germany,AI & Infra,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Tranched,tranched.com,UK,"Fintech & DeFi, AI & Infra",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,trawa,trawa.de,Germany,Climate Tech & Industrial Tech,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,tulipshare,tulipshare.com,UK,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Tulyp,tulyp.com,France,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,TurinTech,turintech.com,UK,Deep Tech,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Tuum,tuum.eu,Estonia,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,TWAICE,twaice.com,Germany,Climate Tech & Industrial Tech,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Ultimate,ultimate.app,Germany,"Fintech & DeFi, AI & Infra",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Unweave,unweave.io,Germany,AI & Infra,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Usersnap,usersnap.com,Austria,AI & Infra,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Vocca AI,vocca.ai,France,"Health & Bio, AI & Infra",Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Wasmer,wasmer.io,Spain,AI & Infra,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,wefox,wefox.com,Switzerland,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Wikidocs,wikidocs.com,Austria,AI & Infra,Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Wikifolio,wikifolio.com,Austria,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,YardLink,yardlink.com,UK,Marketplaces & Consumer,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,Yokoy,yokoy.com,Switzerland,"Fintech & DeFi, AI & Infra",Exited,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,10 Percent,10percent.com,France,Marketplaces & Consumer,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,9am.health,9am.health,Austria,Health & Bio,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Speedinvest,+ Simple,plussimple.com,France,Fintech & DeFi,Active,https://www.speedinvest.com/portfolio?9ee11496_page=N
Creandum,Spotify,,,Music,,https://www.creandum.com/
Creandum,Klarna,,,Fintech,,https://www.creandum.com/
Creandum,Trade Republic,,,Fintech,,https://www.creandum.com/
Creandum,Lovable,,,AI,,https://www.creandum.com/
Creandum,Bolt,,,Mobility,,https://www.creandum.com/
Creandum,Fuse Energy,,,Energy,,https://www.creandum.com/
Creandum,Black Forest Labs,,,AI,,https://www.creandum.com/
Creandum,Cast AI,,,Cloud/AI,,https://www.creandum.com/
Creandum,Rillet,,,Fintech/AI,,https://www.creandum.com/
Creandum,Comtravo,,,Travel,,https://www.creandum.com/
Creandum,Navan,,,Travel,,https://www.creandum.com/
Outlier Ventures,Hedera,,,Infrastructure/DePIN,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Gaia AI,,,DeAI,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Bless,,,DeAI,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Fetch.ai,,,DeAI,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,ROVR,,,DePIN,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Berachain,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Filecoin,,,DePIN/Storage,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,IOTA,,,DePIN/IoT,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Celo,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Moca,,,Cultural Economy,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Peaq,,,DePIN,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Biconomy,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Lisk,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Xai,,,Gaming,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Orbs,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Cudos,,,Compute,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Root Network,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Koii,,,DeAI/DePIN,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Secret Network,,,Privacy,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,Kima,,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Outlier Ventures,RIF (Rootstock),,,Infrastructure,Live token,https://portfolio.outlierventures.io/
Techstars London,Tova,,,Water risk management,Alumni,https://www.techstars.com/accelerators/london
Techstars London,Asset Reality,,,Asset seizure solutions,Alumni,https://www.techstars.com/accelerators/london
Ada Ventures,Carbometrics,,,Healthy Ageing,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,CustomUse,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Esther,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Frolo,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Gizmo,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Greenwork,,,Climate Equity,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Huboo,,,Economic Empowerment,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,InSitu,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Interfaze,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Jack & Jill,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,JunoBio,,,Healthy Ageing,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Low Carbon Materials,,,Climate Equity,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Maiven,,,Climate Equity,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Medly AI,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Metronome,,,Economic Empowerment,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,MoonHub,,,Economic Empowerment,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Multiomic,,,Healthy Ageing,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Occam AI,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,OpenFormat,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Organise,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,People and Robots,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Phinxt,,,Economic Empowerment,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,PlannerPal,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Radiant Matter,,,Climate Equity,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Grid,,,Healthy Ageing,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,SalesApe AI,,,Economic Empowerment,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Seva,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,SideQuest,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Sooper Books,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Spill,,,Healthy Ageing,Seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Spoke,,,Healthy Ageing,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Tract,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Valla,,,Economic Empowerment,Pre-seed,https://www.adaventures.com/#our-portfolio
Ada Ventures,Yuty,,,Healthy Ageing,Pre-seed,https://www.adaventures.com/#our-portfolio
Fuel Ventures,Locai,locai.co.uk,,AI Infrastructure,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Lunio,lunio.ai,,AdTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Marlo,marlo.online,,FinTech/Maritime,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Martello,martello.app,,PropTech/Legal,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Materials Market,materialsmarket.com,,Construction Marketplace,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Moteefe,moteefe.io,,Social Commerce,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Odore,odore.com,,MarTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,OnBuy,onbuy.com,,E-commerce,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Outfund,out.fund,,FinTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Outmin,outmin.io,,FinTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Panta,pantaindex.com,,FinTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Patchs,patchs.ai,,HealthTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Paycontrol,paycontrol.xyz,,FinTech/Payments,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Primis,primis.cx,,E-commerce/CX,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Prosper,prosper.co.uk,,FinTech/Wealth,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,RealLinks,reallinks.io,,HR/Recruitment,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Rgrid,rgrid.tech,,HealthTech/Clinical Trials,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,ResponseIQ,responseiq.com,,SaaS/Sales,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Runa,runa.io,,FinTech/Payments,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Scope,scopebetter.com,,SaaS/CPQ,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Searchland,searchland.co.uk,,PropTech/Data,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Shift,shiftplatform.co.uk,,Logistics,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Studiospace,studiospace.com,,B2B Marketplace,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Tessaract,tessaract.io,,LegalTech,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Velocity,velocity.xyz,,FinTech/Stablecoins,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Volt,volt.io,,FinTech/Payments,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Wollit,wollit.com,,FinTech/Credit,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Yavrio,yavr.io,,FinTech/Open Banking,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Enginuity,enginuityai.io,,AI/IP,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Eventwise,eventwise.com,,FinTech/Events,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Everybody Counts,everybodycounts.org.uk,,EdTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Famnest,getfamnest.com,,HR,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Final Rentals,finalrentals.com,,TravelTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Flatpeak,flatpeak.com,,ClimateTech/Energy,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Flowla,flowla.com,,SaaS/Sales,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Floxmind,floxmind.com,,Robotics/Logistics,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Frupro,frupro.com,,AgriTech Marketplace,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Glyde,glyde.money,,FinTech/FX,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Got Moves,gotmoves.co.uk,,Logistics,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Greenspark,getgreenspark.com,,ClimateTech/ESG,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Hiiker,hiiker.app,,Travel/Outdoors,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Holiday Fox,holidayfox.com,,TravelTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Hotel Manager,hotelmanager.co,,HospitalityTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Iliad,ili-ad.com,,AdTech/XR,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Incredible,getincredible.com,,FinTech/Debt,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Inframind,inframindlabs.com,,AI Infrastructure,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Infranomics,infranomics.ai,,AI/Telecom,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Instep,instep.ai,,AI/Real Estate,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Intriq,intriq.ai,,AI/Consulting,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Jack Fertility,jackfertility.co.uk,,HealthTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Jove,jove.co,,InsurTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Juniver,joinjuniver.com,,HealthTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Keldyn,keldyn.ai,,AI Governance,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Listabl,listabl.com,,E-commerce Automation,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Lumi,lumi.network,,EdTech/AI,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Lumo Energy,lumoenergy.co.uk,,ClimateTech/Energy,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Medley,,,CreatorTech,Pre-Seed (SEIS) (Acquired),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Misti AI,mistiai.com,,AI/Industrial,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Moverly,moverly.com,,PropTech,Pre-Seed (SEIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,MyTender,mytender.io,,AI/Procurement,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Naytal,naytal.uk,,Women's Health,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Norvana,norvana.ai,,Healthcare AI,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,NuCredits,nu-credits.com,,FinTech/SME Finance,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Numonic,numonic.ai,,AI/Creative,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Oqu,oqu.ai,,FinTech/AI Lending,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Otio,otio.ai,,AI/Knowledge Management,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,P3MO,p3mo.io,,Enterprise Planning,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Palqee,palqee.com,,Compliance/Privacy,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,Pesto,heypesto.ai,,AI/Supply Chain,Seed (EIS),https://fuel.ventures/portfolio?page=N
Fuel Ventures,PlanningHub,planning-hub.com,,AI/Property,Seed (EIS),https://fuel.ventures/portfolio?page=N
